timestamp,close_spy,high_spy,low_spy,open_spy,volume_spy
2020-02-28,273.03900146484375,274.5412457466084,263.1592393217241,266.07156031033867,384975800
2020-03-02,284.8633117675781,284.9278318700118,271.38001663842124,274.8360890826444,238703600
2020-03-03,276.70703125,289.24106214624413,274.2463229213698,285.2412368686183,300139100
2020-03-04,288.3377685546875,288.55897628742844,279.55473872981685,282.12606416533816,176613400
2020-03-05,278.7529296875,284.2918699670353,276.4949795687742,281.0754280246395,186366800
2020-03-06,274.14483642578125,275.361380506915,267.48154768139767,270.17265996629715,228667200
2020-03-09,252.7356719970703,261.9149923946826,252.01681006458722,253.721783277433,309417300
2020-03-10,265.8133850097656,265.9055244164613,252.06281608604937,262.32966604409324,276444100
2020-03-11,252.85545349121094,259.84134342070485,249.648236380309,258.69854450767895,255316300
2020-03-12,228.66294860839844,245.75898820404205,228.26664502530235,235.93452379890772,392220700
2020-03-13,248.21051025390625,250.20121126587026,229.04082649348499,242.46881203709913,329566100
2020-03-16,221.0503692626953,236.76396526708146,218.75553240747965,222.27611041521737,297240000
2020-03-17,232.98533630371094,236.0912025668262,218.48827024202149,225.83356231977604,262070500
2020-03-18,221.1886444091797,228.90259388285534,210.1476485133375,217.73257184028625,327597100
2020-03-19,221.6586456298828,227.99017957933341,214.01842806697903,220.49741041194926,289322000
2020-03-20,212.10641479492188,226.6331066092839,211.82830041167384,224.8346496291632,347158800
2020-03-23,206.68328857421875,212.92225546409554,202.33547452945788,211.54097676573525,326025200
2020-03-24,225.40943908691406,226.29013710907319,216.74163631215913,217.31639574094757,235494500
2020-03-25,228.78382873535156,237.64632881485852,222.2574838182575,227.00391648523498,299430300
2020-03-26,242.14251708984375,243.6257563607291,230.87898852158833,231.3146978374292,257632800
2020-03-27,234.9300994873047,241.78091356814065,232.7330227266376,234.79104936782647,224341200
2020-03-30,242.5596466064453,243.2827355904816,235.0320976211001,237.04376970699454,171369500
2020-03-31,238.94419860839844,244.1170615366453,237.5258306852523,241.54917480521604,194881100
2020-04-01,228.19056701660156,238.86079135099305,226.10472997204218,229.88704951030172,189554600
2020-04-02,233.4561309814453,234.24410529958328,226.7443664639975,227.30059527896603,177660400
2020-04-03,230.08172607421875,234.83743890147224,227.32842013691277,232.46420806218967,135561200
2020-04-06,245.5354461669922,247.5193224811532,230.06318279747708,239.02764495167685,188061200
2020-04-07,245.78573608398438,254.9634121005102,245.56325588437477,254.20323369721538,201427200
2020-04-08,254.03640747070312,255.8626747956298,245.8970090200754,248.4092759127188,153774500
2020-04-09,257.9021301269531,260.6832457144143,255.371304757614,257.3273424744624,189999200
2020-04-13,255.54751586914062,257.26254328630506,251.60760101745578,256.9195434610679,114839100
2020-04-14,263.0843200683594,264.11331944363315,255.40844077934858,260.47934358984685,134143400
2020-04-15,257.49432373046875,263.2234171159863,255.362117370231,257.31818408315837,121775000
2020-04-16,258.7365417480469,259.59868106556956,255.6402354670773,258.78288237291076,131798300
2020-04-17,265.726318359375,266.3381388483163,261.7956560421625,264.5582408440042,146684800
2020-04-20,261.0447692871094,265.8653808305883,260.8222890989694,261.99033837767416,100109300
2020-04-21,253.11865234375,257.7538458029918,252.17305477184024,256.5394273799485,126385700
2020-04-22,258.7365417480469,260.4979098575712,256.70632445776465,258.04126262920994,92951600
2020-04-23,258.7179260253906,263.22334843692914,258.4120157283415,260.0250538765477,104709700
2020-04-24,262.32415771484375,263.0009061909543,258.1802933470774,260.2475999561166,85063200
2020-04-27,266.1064147949219,267.2374030014808,263.85371782077516,264.3172371137752,77896600
2020-04-28,264.8827819824219,270.13907564877684,264.57684336380146,269.78679641083886,105270000
2020-04-29,271.8170166015625,273.36518372014734,269.2213194882799,270.2595983335929,118745600
2020-04-30,269.2861328125,271.91891855371307,267.5340166035101,270.42637197298455,122901700
2020-05-01,262.1572570800781,269.4530464319418,260.9798999362958,264.49338419820157,125180000
2020-05-04,262.8803405761719,263.1862508637982,258.7642869604543,260.2568055153433,80873200
2020-05-05,265.3091735839844,268.14590937668817,263.01010771987677,265.72635226154705,79569900
2020-05-06,263.5107727050781,267.41359803985176,263.07506334768215,267.0242575959531,73632600
2020-05-07,266.69049072265625,268.637277682215,266.18063074583256,266.75539022253605,75250400
2020-05-08,271.1031494140625,271.5759481164923,268.7113741686807,269.85164174296466,76452400
2020-05-11,271.1588134765625,272.54937149439104,268.72997666531137,269.1564065359724,79514200
2020-05-12,265.754150390625,272.7718106288579,265.6150719770152,272.3546602609416,95870800
2020-05-13,261.0540771484375,266.23621956186753,258.6066816485494,265.18866141036875,144721100
2020-05-14,264.17822265625,264.30799336450735,253.07228871157702,258.59745979970535,121977900
2020-05-15,265.3926696777344,265.439010301892,260.81309568818,261.7679445318575,111146300
2020-05-18,273.4764404296875,275.09875829664327,271.3442625495084,271.66870349011685,119703800
2020-05-19,270.66748046875,274.5981153598424,270.64894988017926,272.8738370205905,95189300
2020-05-20,275.265625,276.13704373814596,274.00486580752107,274.23662550828374,85861700
2020-05-21,273.36517333984375,275.95161920552835,272.2619950358447,275.1358206320525,78293900
2020-05-22,273.88427734375,274.0604169353018,271.82625058701416,273.07775831452426,63958200
2020-05-26,277.25872802734375,280.1418331588683,273.90285238631657,279.9007940384708,88951400
2020-05-27,281.3840637207031,281.4211531912627,275.20998240295586,280.0769357205021,104817400
2020-05-28,280.86492919921875,284.4525646093608,280.1881807318339,282.4223474981835,90405200
2020-05-29,282.1163024902344,282.7095922914472,277.62016107314656,280.39199653943945,119090800
2020-06-01,283.25665283203125,283.8685017459728,280.94833560882324,281.46747499805093,55758300
2020-06-02,285.6020202636719,285.64838916514225,282.83946352738207,284.1836524325449,74267200
2020-06-03,289.4029235839844,290.36705171683786,287.3263660279691,287.6044663110158,92567600
2020-06-04,288.64276123046875,290.16311830541184,286.52911408818983,288.4110015513111,75794400
2020-06-05,296.0404968261719,297.8296744962455,294.0195595110325,294.0844590014843,150524700
2020-06-08,299.618896484375,299.81356667517116,296.30936178597165,296.8563111826671,73641200
2020-06-09,297.3847351074219,299.69305228235027,296.05904834278846,296.9304669331177,77479200
2020-06-10,295.7253723144531,298.8680473742043,295.0022831940381,297.9688186214209,95000800
2020-06-11,278.6770935058594,289.37512815886856,278.12089291169747,288.73546918460613,209243600
2020-06-12,282.0143737792969,286.52904674159066,276.8137013810481,285.750337797568,194678900
2020-06-15,284.6471862792969,285.7874539238831,275.08942072882604,276.2760289862849,135782700
2020-06-16,290.12603759765625,292.6105229344051,285.22202300807186,292.46219334034714,137627500
2020-06-17,288.92083740234375,291.45166282434,288.17918958900736,291.1550036990055,83398900
2020-06-18,289.0321350097656,289.5141849661183,286.92776727085004,287.39128663729656,80828700
2020-06-19,287.3802490234375,292.72485680161475,285.41557543240054,292.5293299943669,135549600
2020-06-22,289.2238464355469,289.6242203251339,285.62042459833555,286.7750017368522,74649400
2020-06-23,290.555419921875,292.83667085433774,290.1457256448983,291.8962323891676,68471200
2020-06-24,283.1436767578125,289.12146697996565,281.29076098136915,288.4976054005304,132813500
2020-06-25,286.17913818359375,286.44917037426717,280.52724480367965,282.5663956052271,89468000
2020-06-26,279.38201904296875,285.28533374295023,278.7954384155237,285.0711663162655,127961000
2020-06-29,283.48822021484375,283.6278822523884,278.33913805058035,280.6483212613772,79773300
2020-06-30,287.11962890625,288.83291160509754,282.8923722310127,283.0506464313076,113394800
2020-07-01,289.13079833984375,290.4064540771251,287.78069406867786,288.2462531446946,72396500
2020-07-02,290.7230529785156,293.95403434874066,290.052646721379,292.5945812841058,69344200
2020-07-06,295.2109680175781,295.79757693879446,293.8236112083616,294.57781455979176,61713800
2020-07-07,292.16632080078125,295.6486944092303,291.7845588594868,293.65611587485085,82910000
2020-07-08,294.4009704589844,294.5127001059218,291.1606970359001,292.939107942112,54638600
2020-07-09,292.72491455078125,295.2575569343359,289.2797661942762,295.01545713395797,83354200
2020-07-10,295.7137451171875,295.98377727790955,291.21645793994657,292.6596793903384,57550400
2020-07-13,293.1532287597656,300.4811238994006,292.49214284352576,298.0788516258207,102997500
2020-07-14,296.9522399902344,297.7343758977281,290.5088893016334,291.7193316408675,93657000
2020-07-15,299.6802978515625,300.78833041120777,297.2779977885393,300.20172159545876,87196500
2020-07-16,298.6933898925781,299.14962867876596,297.11047772121657,297.7622717718878,54622500
2020-07-17,299.55926513671875,300.35072106971865,297.7156413838387,299.70824741714523,62774900
2020-07-20,301.9802551269531,302.73445857993903,298.5351064928291,299.289309945815,56308800
2020-07-21,302.6226501464844,304.410380674927,301.6263471330334,303.96346225054856,57292200
2020-07-22,304.3452453613281,304.6618505176484,302.14782030760705,302.2595499319699,57792900
2020-07-23,300.7138977050781,304.6897902319938,299.3358610842569,303.9821313734296,75738000
2020-07-24,298.7771301269531,299.8106574043661,297.25940333323314,298.84231520268133,73766600
2020-07-27,300.9559631347656,301.13287782920105,298.6747126531299,299.4754889145955,48293000
2020-07-28,299.0471496582031,301.3470120171458,298.7491851092839,300.22033889444447,57495000
2020-07-29,302.72515869140625,303.2931555958209,299.89455127566424,299.93180396172596,48454200
2020-07-30,301.64501953125,302.06403405328876,297.62261083083996,299.72691846881526,61861700
2020-07-31,304.0286560058594,304.13109376758774,299.19615104438884,303.451367360291,84986800
2020-08-03,306.1423645019531,306.9151801141512,305.1553814716891,305.70473780623433,53077900
2020-08-04,307.3248596191406,307.3248596191406,305.27638828760263,305.27638828760263,41917900
2020-08-05,309.2336730957031,309.49441348854435,308.3677399296783,308.6377721826393,42697700
2020-08-06,311.3006896972656,311.42173959200727,308.32112894305834,308.6470259484085,43679400
2020-08-07,311.5242004394531,311.8128447873176,309.4105440925789,310.3230500920838,57308300
2020-08-10,312.455322265625,312.64152884506143,310.0250891347993,311.9804429194413,44282100
2020-08-11,309.8760986328125,314.28961783933227,309.14053577795084,313.6471440639934,69601100
2020-08-12,314.1964416503906,314.97857731437557,312.3062733585609,312.33420576029374,53774400
2020-08-13,313.62847900390625,314.9506791323378,312.6973609576909,313.4236318971202,41816100
2020-08-14,313.6377258300781,314.17779008307343,312.50176094309535,313.2373519836768,47260400
2020-08-17,314.6341247558594,315.03449872445947,313.64714183000024,314.66205716261123,35481000
2020-08-18,315.31390380859375,315.7422102553964,313.4237064463358,315.03455127900327,38733900
2020-08-19,314.0010070800781,316.21704457129255,313.4330101907006,315.6956206421276,68054200
2020-08-20,314.9786682128906,315.46283945447374,312.1294487520339,312.25979052591396,42207800
2020-08-21,316.0959777832031,316.31943703069396,314.29889828306796,314.6434358435749,55106600
2020-08-24,319.2990417480469,319.3735186956646,316.0680606992591,318.5541301945182,48588700
2020-08-25,320.4164123535156,320.50020958739054,318.6938378825997,319.8670559877972,38463400
2020-08-26,323.62872314453125,323.8987269329815,320.4629273041784,321.0122835704496,50790200
2020-08-27,324.3363952636719,325.7982576806448,322.6603938431942,324.50401813809793,58034100
2020-08-28,326.4314270019531,326.5617971977464,324.1688164504633,325.36996696187947,48588900
2020-08-31,325.2488098144531,327.1017254475486,325.0160303262566,326.2171804416808,66099200
2020-09-01,328.31231689453125,328.41472626767614,325.1837446435254,326.0869305273795,54908700
2020-09-02,333.0609436035156,334.0386062067138,329.08505127544817,330.23965699990765,69540000
2020-09-03,321.59893798828125,331.8319182076837,318.9917899040027,331.35703881907256,148011100
2020-09-04,318.9731140136719,323.8707755851033,311.803493734289,322.28789196523667,139156300
2020-09-08,310.25787353515625,319.03833936267426,309.9506170457599,313.51678708883173,114465300
2020-09-09,316.3846130371094,318.8706823405091,313.42363601548215,314.2988892636627,91462300
2020-09-10,310.89105224609375,318.9358982731925,309.92268141530946,318.27481234408083,90569500
2020-09-11,311.04931640625,313.75887354105794,308.200097236755,312.68809338783086,84680200
2020-09-14,315.146240234375,316.93399958031324,311.19830838207776,314.243054494716,65605700
2020-09-15,316.7384948730469,318.4610408339248,315.1555825454873,317.62304012570553,52920900
2020-09-16,315.4814147949219,319.4293461122637,315.2020623392532,317.9861245454431,82096000
2020-09-17,312.7066955566406,314.4385899779849,310.05300332026394,310.5837474506331,91523300
2020-09-18,309.10662841796875,313.6312767687232,306.60124957179545,313.5190998844494,105877900
2020-09-21,305.6664123535156,305.8159910462942,300.76783141419656,304.47916892418516,99450800
2020-09-22,308.7794494628906,309.34036245461033,304.62873326507275,307.16218504731637,63612100
2020-09-23,301.6185607910156,309.62083585541194,301.11373624124093,309.3403650925504,93112200
2020-09-24,302.4224853515625,305.50746374408004,298.9635459775856,300.2910389916444,76681300
2020-09-25,307.3117370605469,308.10633282316,300.6836866315257,301.56241505620784,71069400
2020-09-28,312.41595458984375,313.1357752037838,310.5088621805041,311.5091535033199,64584600
2020-09-29,310.71453857421875,312.9581616662014,310.01340457489823,312.2102968119457,51304000
2020-09-30,313.0704040527344,316.24887285260775,311.1913555832398,311.3876651380587,104081100
2020-10-01,315.0802917480469,316.6695117608034,313.18255678657926,315.68793553319546,88698700
2020-10-02,312.08880615234375,315.0522788248847,309.6114713795871,310.088251695385,89431100
2020-10-05,317.62310791015625,317.81005988773904,314.11743737675613,314.16416823884686,45713100
2020-10-06,313.10772705078125,319.87602637009286,312.5935735514593,317.7632668791493,90128900
2020-10-07,318.5578918457031,319.3712026876588,316.0618423552603,316.089886572941,56999600
2020-10-08,321.3811340332031,321.446580054868,319.5862184041517,320.51173470268236,45242500
2020-10-09,324.2510681152344,324.71849072213854,322.41877948434956,323.0451098012424,59528600
2020-10-12,329.467529296875,330.95392993224266,326.3171051329937,326.81257201144956,80388500
2020-10-13,327.31744384765625,329.5049787896775,326.34519658590705,329.3273558708228,73255500
2020-10-14,325.2607116699219,329.00009279275616,324.5222044391961,327.89698220853137,57727900
2020-10-15,324.85882568359375,325.34493509467234,320.773555231759,321.315753092992,60357700
2020-10-16,324.6624450683594,327.89700194613374,324.4848221719957,326.2236208047571,89501900
2020-10-19,319.7264709472656,326.5695173054903,318.81966980620405,325.93382930721646,68425600
2020-10-20,321.0072021484375,324.2791608866959,320.31542571598345,321.0819772238855,60051900
2020-10-21,320.3995361328125,323.14798356449506,320.0910212111179,320.960420482777,63575000
2020-10-22,322.1570129394531,322.7459700208247,318.4550336798207,320.6145239587074,55399300
2020-10-23,323.25079345703125,323.4471029738131,320.7734592193109,323.3910145404469,49143900
2020-10-26,317.2771911621094,320.6332826945844,313.75280577693434,319.8386584058485,91473000
2020-10-27,316.1833801269531,317.95958050020954,315.9683554363344,317.6230498845085,65994100
2020-10-28,305.37664794921875,316.2115043495442,304.8811809534911,310.462209976306,127094300
2020-10-29,308.4802551269531,311.6774100015814,303.90884802318453,305.61027327627716,90597700
2020-10-30,305.264404296875,308.20916140224153,301.5811113871835,306.891026053718,120287300
2020-11-02,308.68597412109375,310.70521515545505,305.9188110918073,308.68597412109375,86068300
2020-11-03,314.1361389160156,316.21149711139674,308.7701347610518,311.94860382292006,93294200
2020-11-04,321.15679931640625,325.27011340401964,317.46414854468395,318.65139194182245,126959700
2020-11-05,327.4202575683594,329.24321758688944,326.1301662973035,326.48541212895293,82039700
2020-11-06,327.34539794921875,328.60744467233803,324.99892737293385,327.1303732831666,74973000
2020-11-09,331.4588317871094,340.6390218205,330.99140901794556,340.25573172627907,172304200
2020-11-10,330.97265625,332.0383651155716,327.67265330020655,330.45847418911933,85552000
2020-11-11,333.4312744140625,334.2632718677,331.92615869683334,333.1788479329122,58649000
2020-11-12,330.19671630859375,333.47803259878674,328.3737850034322,332.41229521149756,67546200
2020-11-13,334.7681579589844,335.5160228997194,331.5990182215688,332.1225293859271,62892200
2020-11-16,338.9468994140625,339.14320895750063,336.16104988533266,337.4604986695966,74541100
2020-11-17,337.1239013671875,338.3392173525308,334.99245526326524,336.51625763912284,66111000
2020-11-18,333.0667724609375,337.94666738846263,333.0293706506376,337.3951119357336,70591300
2020-11-19,334.46893310546875,334.8428655004106,331.0754402761759,332.4309773032047,59940900
2020-11-20,332.1786193847656,334.41291369211046,332.10384430202964,334.20724655306293,70417300
2020-11-23,334.1698913574219,335.4412961750215,331.74864474090987,334.00162600088197,63230600
2020-11-24,339.55450439453125,340.10605968728424,335.8805692840906,336.74061096698165,62415900
2020-11-25,339.031005859375,339.49842851756154,337.92789523306635,339.47038429923896,45330900
2020-11-27,339.97515869140625,340.45191033268094,338.9561523409156,340.13406639542757,28514100
2020-11-30,338.4700622558594,339.46099591897473,335.76837437184474,339.18988281364324,83872700
2020-12-01,342.1721496582031,343.7239966571473,341.15317145687413,341.75148628841856,74231400
2020-12-02,342.8919982910156,343.05090605398885,340.47075180344405,341.0503514645866,45927000
2020-12-03,342.7984619140625,344.2007300136769,341.68599360603105,342.7891043307155,62882000
2020-12-04,345.7525939941406,345.7525939941406,343.29394590587975,343.3874361563466,50749900
2020-12-07,345.0420837402344,345.53755065887975,343.7613501125595,344.9766377155109,48944300
2020-12-08,346.0517578125,346.62199985126875,343.7146441535079,343.76137501499994,42458900
2020-12-09,342.9480285644531,346.87436198803306,342.10667344005856,346.71545425201606,74098300
2020-12-10,342.8358459472656,343.8921972296762,340.6856845217805,341.56444143432566,57735400
2020-12-11,342.4338073730469,342.84514156984005,339.5918983232926,341.12502971471093,57698600
2020-12-14,340.9007263183594,345.70581682973443,340.72310341037064,344.6214212735744,69216200
2020-12-15,345.50946044921875,345.50946044921875,342.07859427938155,343.4621470224209,63865300
2020-12-16,346.0517578125,346.97724569211067,344.83644159229243,345.7245561943972,58420500
2020-12-17,347.9867858886719,348.19245298434276,346.8743177615265,347.7063437260356,64119500
2020-12-18,346.597412109375,348.4469092069809,344.5695349375713,348.27792660537165,136542300
2020-12-21,345.35809326171875,355.3096999660308,339.8847253323017,342.6448886492727,96386700
2020-12-22,344.7760009765625,345.79932247871477,343.6400244320925,345.68666743639704,47949000
2020-12-23,345.0858459472656,347.01043652218215,344.75724962571684,345.75240741041256,46201400
2020-12-24,346.4283752441406,346.456539006664,344.9731997623888,345.5646387753796,26457900
2020-12-28,349.40447998046875,349.79877265593797,348.3717609361956,349.00076118305293,39000400
2020-12-29,348.7378234863281,351.1224599800805,348.14635593485065,350.9440799677041,53680500
2020-12-30,349.2355041503906,350.2776207714051,348.84121143495884,349.56410051380345,49455300
2020-12-31,351.0099182128906,351.74220478652796,348.52202335699644,349.038368622073,78520700
2021-01-04,346.231201171875,352.4838138086415,342.5040440921017,352.35236382684445,110210800
2021-01-05,348.6158447265625,349.71428879033505,345.5364824706297,345.5834411763999,66426200
2021-01-06,350.7000732421875,353.92028318581686,346.5410615794167,347.09496805959986,107997700
2021-01-07,355.91064453125,356.6616974630057,352.9157729757293,353.094153060917,68766800
2021-01-08,357.93841552734375,358.1543281394145,354.03287841024945,357.3093866794121,71677200
2021-01-11,355.5256652832031,357.3000397350411,354.6149987034342,354.7370512322942,51034700
2021-01-12,355.60076904296875,356.6240907084926,353.33818441245427,355.71345275410084,52547700
2021-01-13,356.5584411621094,357.5629680155594,354.73710771258374,355.52572188905367,45303600
2021-01-14,355.3096923828125,357.81638178482524,354.9717272414135,357.3094054219009,49989100
2021-01-15,352.7185974121094,354.4835745207893,350.84093658723964,353.676194118494,107160000
2021-01-19,355.4881286621094,356.0326663438318,353.70435661505286,355.1970935273658,51233300
2021-01-20,360.4075927734375,361.2525343487993,357.40332422678637,357.79761692490206,61836100
2021-01-21,360.7361145019531,361.40270458663116,359.80668175257824,360.9708220569124,47840100
2021-01-22,359.4593811035156,360.632919080556,358.48298948438577,358.86791337895454,52860500
2021-01-25,360.87701416015625,361.2337456286066,355.30972837653036,360.20105515805614,70402000
2021-01-26,360.313720703125,362.24770899998134,360.07901310738197,361.8346213394072,42665300
2021-01-27,351.5074768066406,357.055967645205,349.2542896838257,356.9620788794984,123351100
2021-01-28,354.5305480957031,358.5675075780915,352.89699227784496,353.33821508539046,94198100
2021-01-29,347.4329528808594,353.62923889213613,345.74304106824115,352.65284731045637,126765100
2021-02-01,353.2160949707031,354.2581827359129,347.72393259370006,350.8596220103772,75817600
2021-02-02,358.2106628417969,359.77852193245957,353.3005990747994,356.42689113473466,64450700
2021-02-03,358.4923400878906,360.2291817970051,357.20614721734137,359.04624650253754,52427100
2021-02-04,362.5668640136719,362.61379406680913,358.6049991309673,359.5344319293629,47142600
2021-02-05,363.9938659667969,364.70738612067305,362.51992425798863,364.45391226902905,48669800
2021-02-08,366.62261962890625,366.66954968229635,364.5947427980771,365.4584506060735,38365200
2021-02-09,366.37847900390625,366.9793440735661,365.3645550123846,365.7776139342464,35551100
2021-02-10,366.2189025878906,368.2843406618065,363.79673307468596,368.13412437908295,59154400
2021-02-11,366.8104553222656,367.7305195232784,364.3601214784198,367.3080343394546,42913300
2021-02-12,368.62237548828125,368.86645190539963,365.9279082212432,366.00303069637926,50593300
2021-02-16,368.3031311035156,370.0587679068782,367.58024205565687,369.8615929067845,50972400
2021-02-17,368.3876953125,368.6411692205845,365.5148477667171,366.5381981735174,52290600
2021-02-18,366.81982421875,367.5708770972234,364.0220992423996,365.75894125605396,59712800
2021-02-19,366.17193603515625,368.378192700828,365.7212872319052,368.087157635444,83241000
2021-02-22,363.35552978515625,365.7870970912154,363.0832609460102,363.3836935512175,67414200
2021-02-23,363.7967224121094,365.1580377369494,356.94327303732115,361.13044793627193,107284100
2021-02-24,367.80560302734375,368.2374856722718,361.70320497052296,362.6983629769533,72433900
2021-02-25,358.9429931640625,367.9088401484747,357.48781758977935,366.5287583954201,146670500
2021-02-26,357.0934753417969,361.9941706014899,355.0937908908485,360.839427681352,152701600
2021-03-01,365.7495422363281,367.0076002112369,357.2906996388769,362.00361803064675,105348800
2021-03-02,362.8954162597656,366.20948556201364,362.38843995366227,365.97477802318355,79595300
2021-03-03,358.08868408203125,363.16773105398926,357.9853978452796,362.19136812027995,119940200
2021-03-04,353.6573486328125,360.5107976486154,349.13218018196284,357.9008508325048,183433000
2021-03-05,360.1634521484375,361.22433491140765,349.8457169048159,357.18734765984703,152039600
2021-03-08,358.3703308105469,363.9657518064445,358.0886931592278,361.13049439679133,123149200
2021-03-09,363.4868469238281,366.0592321198757,361.740608113863,362.2475843684748,113633600
2021-03-10,365.7495422363281,367.4582204760823,364.4258165575139,365.852828480909,109899400
2021-03-11,369.4578552246094,371.4481707063066,367.77734110906044,368.2373873992892,86245000
2021-03-12,369.9554748535156,370.0962936718245,367.270433881667,368.0872116786863,64653600
2021-03-15,372.16168212890625,372.4245534382438,368.04960127862137,370.208899273121,73427200
2021-03-16,371.6923522949219,373.49489064363985,370.9131070075704,372.78139901223625,73722500
2021-03-17,372.959716796875,373.76709706492016,369.2419283532241,370.396699882804,97959300
2021-03-18,367.5333251953125,372.4527871877105,366.84796870786806,370.3498163178297,115349100
2021-03-19,366.853271484375,368.82185003094503,364.6586161287406,367.23002783992575,113624500
2021-03-22,369.7825622558594,371.1765923121428,367.3147752094019,367.37128722232336,73778600
2021-03-23,366.8720703125,370.60200680426976,366.08087340483155,369.1420652623813,90686600
2021-03-24,365.0071105957031,369.93328538055033,364.9600268312681,368.2849511999877,97588600
2021-03-25,367.0604248046875,367.8610211348772,361.5973580398518,363.5565367226419,116128600
2021-03-26,372.9756774902344,373.380689877516,367.6162339410047,368.2190383961985,114409100
2021-03-29,372.7872619628906,373.7009112131859,369.98980219608274,371.4874281073502,108107600
2021-03-30,371.7982177734375,372.47639060854374,370.18753932464574,371.5062294862757,76262200
2021-03-31,373.30523681640625,374.8782309860344,372.3445039594452,372.3727599627481,112734200
2021-04-01,377.336669921875,377.3932106851928,375.04784693257983,375.25506724918284,99682900
2021-04-05,382.75262451171875,383.2989456835912,379.9457651098981,380.02110488636225,91684800
2021-04-06,382.5265197753906,383.58144895763775,381.848346908994,382.1874477145245,62021000
2021-04-07,382.9692077636719,383.3177080666355,381.8954508503425,382.35697517106036,55836300
2021-04-08,384.787109375,384.8436213885164,383.28948352748415,384.231388745645,57863100
2021-04-09,387.5845642089844,387.75412899209357,384.5422287886964,384.664681064683,61104600
2021-04-12,387.7257995605469,387.99893132253766,386.36945402052396,386.9816865398506,56704900
2021-04-13,388.875,389.5060891850862,387.23609401152936,387.6222786255869,56551000
2021-04-14,387.5468444824219,389.91100661254103,387.00052345618326,388.8466493064502,61659900
2021-04-15,391.71014404296875,391.98330462257013,389.6567974320831,389.70388119819773,60229800
2021-04-16,393.0194396972656,393.63167243230873,391.57832564630604,393.01001144537145,82037300
2021-04-19,391.0884704589844,392.52958434042637,389.75098110217783,392.0774882174121,78498500
